parent_metro_region,year,median_sale_price,median_list_price,homes_sold,new_listings,inventory,avg_sale_to_list,sold_above_list
Florida nonmetropolitan area,2014,121412.89705882352,159310.6953125,4.0,7.625,50.85294117647059,0.9161087914809551,0.07632469654528477
Florida nonmetropolitan area,2015,139990.34507042254,155112.04347826086,4.901408450704225,7.608695652173913,49.95774647887324,0.926381760534137,0.09849094567404426
Florida nonmetropolitan area,2016,139559.44520547945,163736.35,5.342465753424658,7.1571428571428575,41.054794520547944,0.935101429630577,0.09895085888236572
Florida nonmetropolitan area,2017,158725.58450704225,173670.90579710144,5.464788732394366,7.391304347826087,41.28169014084507,0.9325969633606739,0.11713122558192979
Florida nonmetropolitan area,2018,181364.07894736843,193064.57333333333,5.447368421052632,7.64,37.63157894736842,0.9420904129041301,0.11683816914080071
Florida nonmetropolitan area,2019,184396.7162162162,193936.11428571428,6.256756756756757,8.228571428571428,38.93150684931507,0.9303248574882372,0.08768795488744337
Florida nonmetropolitan area,2020,191832.28472222222,208285.34507042254,7.152777777777778,7.929577464788732,34.91549295774648,0.9546272791380809,0.13541690865607273
Florida nonmetropolitan area,2021,218683.08125,246598.64375,10.3875,12.175,30.7375,0.9634103796152335,0.17979822317730665
"Fond du Lac, WI",2014,132750.0,106150.0,79.5,72.5,653.5,0.9461992448893325,0.0392269736842105
"Fond du Lac, WI",2015,117895.83333333333,121116.66666666667,91.0,123.08333333333333,667.8333333333334,0.9490223583963066,0.09565978663301677
"Fond du Lac, WI",2016,125325.0,126470.83333333333,98.0,107.91666666666667,558.5833333333334,0.960678237443763,0.12591613085543743
"Fond du Lac, WI",2017,133222.20833333334,138895.625,98.5,112.91666666666667,428.0833333333333,0.9698540475061233,0.16400940058478508
"Fond du Lac, WI",2018,142233.33333333334,141700.0,94.75,101.41666666666667,346.1666666666667,0.9702088980035913,0.1888887658137075
"Fond du Lac, WI",2019,144354.16666666666,148078.75,91.83333333333333,98.41666666666667,293.9166666666667,0.9783324126356318,0.2673527899662174
"Fond du Lac, WI",2020,160437.5,156918.75,98.5,99.0,265.75,0.9826864585912873,0.3293610622437076
"Fond du Lac, WI",2021,180766.66666666666,178762.5,102.75,104.08333333333333,217.66666666666666,1.0068519110229244,0.5162808268285134
"Forest City, NC",2012,136720.83333333334,170033.33333333334,22.666666666666668,24.25,126.33333333333333,0.919433438918165,0.07482190603514131
"Forest City, NC",2013,150987.70833333334,153824.95833333334,23.416666666666668,25.0,136.66666666666666,0.9419240672523789,0.09273664788370668
"Forest City, NC",2014,134512.5,148016.66666666666,28.666666666666668,33.333333333333336,176.0,0.9501224870023766,0.08713889536087809
"Forest City, NC",2015,156575.0,186328.66666666666,34.416666666666664,52.0,246.5,0.9583018869422171,0.09240285662983028
"Forest City, NC",2016,163545.83333333334,188779.16666666666,40.25,55.333333333333336,307.3333333333333,0.9672179155437468,0.09248161075701304
"Forest City, NC",2017,187779.16666666666,207912.5,47.166666666666664,59.0,277.6666666666667,0.9504566774060477,0.12325929694519557
"Forest City, NC",2018,174033.33333333334,211262.5,48.25,67.91666666666667,322.3333333333333,0.9489287124532928,0.12490592150757801
"Forest City, NC",2019,188520.83333333334,204041.66666666666,55.833333333333336,69.58333333333333,339.8333333333333,0.9571877842764266,0.15830285108029163
"Forest City, NC",2020,212375.0,217029.16666666666,70.58333333333333,71.58333333333333,236.66666666666666,0.9652214535276474,0.20017903435337067
"Forest City, NC",2021,248812.5,247016.625,79.75,85.08333333333333,194.0,0.9812391578630884,0.3520804768358828
"Forrest City, AR",2012,108450.0,,1.0,,1.0,1.061166212121677,0.5
"Forrest City, AR",2013,19250.0,,1.0,,1.0,0.6492673992673992,0.0
"Forrest City, AR",2014,76390.0,,1.0,,,1.022623828647925,1.0
"Forrest City, AR",2015,59812.0,,1.5,,,0.8033032297833107,0.0
"Forrest City, AR",2016,58479.833333333336,65000.0,1.3333333333333333,1.0,2.0,0.9543329657332822,0.0
"Forrest City, AR",2017,12000.0,,1.0,,,,0.0
"Forrest City, AR",2018,15500.0,,1.0,,,0.9393939393939394,0.0
"Forrest City, AR",2019,81500.0,128025.0,1.3333333333333333,1.5,3.3333333333333335,0.9754481828481892,0.16666666666666666
"Forrest City, AR",2020,43917.166666666664,70600.0,1.5,1.6666666666666667,5.5,0.8877504016715875,0.08333333333333333
"Forrest City, AR",2021,108187.5,99850.0,2.0,1.7142857142857142,3.25,0.9575005367075513,0.23958333333333331
"Fort Collins, CO",2012,240745.79166666666,242218.25,411.25,496.5,1905.0833333333333,0.9820072251242132,0.16794671708979322
"Fort Collins, CO",2013,256617.70833333334,252305.45833333334,478.0,540.8333333333334,1702.9166666666667,0.9870824051124689,0.20290205203407405
"Fort Collins, CO",2014,274498.9583333333,278670.8333333333,469.0833333333333,528.5833333333334,1307.75,0.9901003205145115,0.24340383133605611
"Fort Collins, CO",2015,316932.4166666667,312062.7916666667,482.4166666666667,540.4166666666666,1486.6666666666667,0.9976311181122249,0.31668678100693354
"Fort Collins, CO",2016,348530.1666666667,343241.9166666667,475.5,522.1666666666666,1435.1666666666667,0.9972012637762219,0.3135385901740641
"Fort Collins, CO",2017,368776.5416666667,364431.2083333333,501.5,542.5833333333334,1512.5,0.994687432634334,0.2599602067597592
"Fort Collins, CO",2018,401760.4166666667,388087.5,461.5,512.75,1261.5,0.9939502025628255,0.2545389246217293
"Fort Collins, CO",2019,414908.5416666667,400295.7916666667,442.6666666666667,506.4166666666667,1242.25,0.9897471886085724,0.18930323877909258
"Fort Collins, CO",2020,433836.0833333333,417605.8333333333,499.4166666666667,526.0,1128.75,0.9959200076983156,0.2779419877553451
"Fort Collins, CO",2021,504281.9166666667,473383.9583333333,515.75,513.8333333333334,747.4166666666666,1.0196148270451928,0.5289828730321184
"Fort Lauderdale, FL",2012,194841.625,142393.75,1212.4166666666667,,,0.958579385312265,0.19525080925989077
"Fort Lauderdale, FL",2013,245872.45833333334,173487.5,1322.6666666666667,1689.0,5439.909090909091,0.9678948160153195,0.2033673691216187
"Fort Lauderdale, FL",2014,262700.0,194241.625,1390.8333333333333,1910.25,6394.75,0.963599169966637,0.15533208747146063
"Fort Lauderdale, FL",2015,283091.6666666667,216604.875,1574.5833333333333,2029.25,6661.0,0.9658217920783904,0.1569223980992271
"Fort Lauderdale, FL",2016,302875.0,238283.33333333334,1590.0833333333333,1939.3333333333333,5886.833333333333,0.9689157826110449,0.15982845335456017
"Fort Lauderdale, FL",2017,329541.6666666667,260916.66666666666,1455.0,1806.5,5541.166666666667,0.9670647399861331,0.1336053201143577
"Fort Lauderdale, FL",2018,345879.1666666667,276908.2083333333,1461.3333333333333,1914.1666666666667,5772.333333333333,0.9660721788853387,0.12364989214583279
"Fort Lauderdale, FL",2019,357096.4166666667,287483.3333333333,1478.5833333333333,1831.1666666666667,6081.0,0.9670221156561842,0.11631186786210497
"Fort Lauderdale, FL",2020,389975.0,309566.6666666667,1473.8333333333333,1684.9166666666667,5017.666666666667,0.9702797055372492,0.15790446730687047
"Fort Lauderdale, FL",2021,459066.6666666667,351983.3333333333,1665.0,1716.0833333333333,3400.3333333333335,0.9874787314344838,0.35305203237236515
"Fort Leonard Wood, MO",2012,158966.66666666666,154833.33333333334,36.083333333333336,37.25,148.33333333333334,0.9832159691390988,0.24365623290133423
"Fort Leonard Wood, MO",2013,148914.58333333334,144908.33333333334,38.416666666666664,40.5,182.25,0.9755853211911867,0.20661094953116663
"Fort Leonard Wood, MO",2014,143530.41666666666,144866.66666666666,39.333333333333336,63.5,320.0,0.9790222153200911,0.2541027171247625
"Fort Leonard Wood, MO",2015,138462.5,149185.41666666666,38.833333333333336,90.25,523.0833333333334,0.9741427172828129,0.23703887484020772
"Fort Leonard Wood, MO",2016,135280.79166666666,141187.5,39.166666666666664,74.25,409.9166666666667,0.9780615693645948,0.2226921428420717
"Fort Leonard Wood, MO",2017,127395.83333333333,139078.33333333334,46.416666666666664,77.25,372.75,0.9765359090638072,0.20596525893311635
"Fort Leonard Wood, MO",2018,136960.41666666666,147275.0,48.0,76.5,369.1666666666667,0.9684702399525985,0.1928434901709204
"Fort Leonard Wood, MO",2019,149212.5,152658.25,58.333333333333336,74.5,300.8333333333333,0.9755599731980195,0.15566445917139832
"Fort Leonard Wood, MO",2020,160167.70833333334,163625.0,70.91666666666667,70.75,191.91666666666666,0.983511617958182,0.16201953193243487
"Fort Leonard Wood, MO",2021,175346.66666666666,179700.0,89.16666666666667,80.58333333333333,122.16666666666667,0.9907209218551288,0.2534254560973919
"Fort Morgan, CO",2012,110183.33333333333,123982.5,24.0,23.916666666666668,103.41666666666667,0.9514678027893929,0.14684513932731733
"Fort Morgan, CO",2013,132497.91666666666,138891.66666666666,22.833333333333332,24.416666666666668,98.58333333333333,0.9596519344294075,0.12383751306165096
"Fort Morgan, CO",2014,144038.54166666666,141382.58333333334,25.0,31.75,107.58333333333333,0.9621279372675829,0.14926915151047032
"Fort Morgan, CO",2015,146858.33333333334,164105.29166666666,28.75,32.583333333333336,97.83333333333333,0.9626701956225614,0.130046401283439
"Fort Morgan, CO",2016,157458.33333333334,176716.66666666666,27.75,32.5,89.0,0.9721265106141441,0.21116107391074743
"Fort Morgan, CO",2017,202265.0,224783.125,27.0,35.583333333333336,94.08333333333333,0.9832099973789049,0.25021374866963103
"Fort Morgan, CO",2018,231566.66666666666,249156.25,34.583333333333336,39.083333333333336,116.08333333333333,0.9737586818072556,0.2007090270886447
"Fort Morgan, CO",2019,254970.83333333334,267354.125,32.916666666666664,40.583333333333336,117.66666666666667,0.9785405359298637,0.24580709900041564
"Fort Morgan, CO",2020,268466.6666666667,263450.0,34.666666666666664,34.75,90.5,0.9819343956041875,0.2437704830565819
"Fort Morgan, CO",2021,314779.75,312662.5,34.416666666666664,39.166666666666664,63.833333333333336,0.9913952272784522,0.3956291094339179
"Fort Payne, AL",2012,88989.58333333333,97087.5,22.5,23.583333333333332,117.08333333333333,0.9360729092194237,0.12909300240821978
"Fort Payne, AL",2013,90408.33333333333,102576.66666666667,26.0,26.583333333333332,152.66666666666666,0.9304570190522105,0.10592501771538314
"Fort Payne, AL",2014,102033.33333333333,106997.45833333333,26.333333333333332,25.166666666666668,144.83333333333334,0.9277003358174776,0.10662583001591269
"Fort Payne, AL",2015,102791.66666666667,115304.16666666667,30.416666666666668,31.333333333333332,169.66666666666666,0.9362004896189058,0.09663638332057733
"Fort Payne, AL",2016,111766.66666666667,109279.16666666667,33.333333333333336,33.5,170.33333333333334,0.9482771943736251,0.13065456465286682
"Fort Payne, AL",2017,113600.0,122991.66666666667,36.083333333333336,32.583333333333336,167.08333333333334,0.9502184894493121,0.11389057175510979
"Fort Payne, AL",2018,128947.91666666667,139781.83333333334,38.333333333333336,39.166666666666664,173.41666666666666,0.9539610307444342,0.16341014401887174
"Fort Payne, AL",2019,131792.08333333334,144479.16666666666,37.25,49.0,203.75,0.9685917338633327,0.20772619969796924
"Fort Payne, AL",2020,156707.66666666666,164670.83333333334,47.0,46.833333333333336,157.5,0.9627978595570846,0.16470168355081388
"Fort Payne, AL",2021,177522.91666666666,190725.0,46.75,46.583333333333336,106.41666666666667,0.9768548909023487,0.22257672728652034
"Fort Smith, AR",2012,118964.78125,122458.92857142857,3.5,8.785714285714286,44.09375,0.941794955730803,0.19703621031746033
"Fort Smith, AR",2013,110691.44285714286,91014.33333333333,4.371428571428571,8.625,44.97142857142857,0.9439600470998412,0.15672644815501957
"Fort Smith, AR",2014,86028.0303030303,104200.35714285714,5.212121212121212,9.357142857142858,48.9375,0.9404389230117918,0.10144115144115143
"Fort Smith, AR",2015,104216.01282051283,123050.0,4.076923076923077,8.266666666666667,33.58974358974359,0.941422422260033,0.0916990416990417
"Fort Smith, AR",2016,113096.390625,154795.80357142858,4.375,7.321428571428571,37.935483870967744,0.9541600103132455,0.12264610389610388
"Fort Smith, AR",2017,144171.23076923078,139044.11764705883,4.358974358974359,6.852941176470588,30.842105263157894,0.9534611465494951,0.09592373438527284
"Fort Smith, AR",2018,128970.625,148403.78787878787,4.944444444444445,6.96969696969697,28.694444444444443,0.9581714038504511,0.09800685425685425
"Fort Smith, AR",2019,147369.23076923078,155202.8142857143,5.051282051282051,5.6571428571428575,23.289473684210527,0.9504611706321393,0.06904761904761904
"Fort Smith, AR",2020,149992.94871794872,193009.64864864864,5.051282051282051,5.54054054054054,19.17948717948718,0.9709947093967878,0.14054926554926553
"Fort Smith, AR",2021,226855.54444444444,219583.29761904763,5.866666666666666,7.571428571428571,13.727272727272727,0.9679879113433137,0.16335400982459805
"Fort Worth, TX",2012,136684.10416666666,149924.9375,477.25,639.6666666666666,2149.9166666666665,0.9687119492874836,0.16280648754363683
"Fort Worth, TX",2013,152330.21875,161107.38541666666,569.8541666666666,687.0416666666666,1876.7708333333333,0.9705126747561001,0.15676855402028939
"Fort Worth, TX",2014,164165.38541666666,174923.80208333334,594.4375,705.25,1664.8541666666667,0.9704028361042764,0.15884183476136496
"Fort Worth, TX",2015,175940.63541666666,188242.8125,629.4375,749.5208333333334,1553.5208333333333,0.9755398265033158,0.19356709959194926
"Fort Worth, TX",2016,193144.45833333334,212948.54166666666,669.4375,760.5833333333334,1470.5208333333333,0.9806022328088599,0.22326058848576302
"Fort Worth, TX",2017,220973.76041666666,237639.0625,686.6666666666666,795.8958333333334,1513.9375,0.9831128154983867,0.24343583830083107
"Fort Worth, TX",2018,237914.58333333334,249980.10416666666,686.7291666666666,819.4375,1654.0416666666667,0.9830899044910814,0.22329833163843252
"Fort Worth, TX",2019,249453.125,267314.8645833333,698.8125,836.8541666666666,1800.8541666666667,0.9814941473705975,0.19434776816751778
"Fort Worth, TX",2020,271903.7395833333,281508.9270833333,743.4791666666666,791.6666666666666,1407.5833333333333,0.9854121224194885,0.21491506447148434
"Fort Worth, TX",2021,319744.4479166667,331523.5625,720.25,771.3125,847.3125,1.0040739227275852,0.4233817869606021
"Frankfort, KY",2012,122854.16666666667,126964.5625,26.708333333333332,46.25,242.95833333333334,0.9279515157973384,0.08171388386454788
"Frankfort, KY",2013,116492.91666666667,117197.58333333333,30.166666666666668,48.291666666666664,265.4166666666667,0.935919681960451,0.07525167417658535
"Frankfort, KY",2014,115354.16666666667,124850.0,31.75,46.125,235.33333333333334,0.9417743234787884,0.10336316217776248
"Frankfort, KY",2015,122112.5,128612.5,33.333333333333336,45.958333333333336,208.375,0.9449538726215496,0.07595148197491965
"Frankfort, KY",2016,129617.27083333333,134646.875,39.5,44.75,150.79166666666666,0.9568540745470134,0.10648234859595852
"Frankfort, KY",2017,135917.5,146056.66666666666,38.916666666666664,45.166666666666664,129.75,0.9608146428144879,0.12032130278653978
"Frankfort, KY",2018,141773.95833333334,151424.97916666666,37.416666666666664,44.791666666666664,110.625,0.9664643612523571,0.16058178161530634
"Frankfort, KY",2019,155856.27083333334,161250.0,40.5,48.583333333333336,106.16666666666667,0.9681016879332782,0.11958807780466667
"Frankfort, KY",2020,174046.0625,176996.875,40.625,43.0,68.79166666666667,0.9774703236942862,0.2057908633169295
"Frankfort, KY",2021,198175.0,198387.5,42.291666666666664,45.041666666666664,57.333333333333336,0.986046063081463,0.31017421307177534
"Frederick, MD",2012,391011.3125,326766.4583333333,314.5,385.75,1151.875,0.9758792047748921,0.1583103356631654
"Frederick, MD",2013,423351.4583333333,339559.6041666667,353.0,445.625,1048.7916666666667,0.9843602722331314,0.21595556291063508
"Frederick, MD",2014,427341.5625,345330.7916666667,344.3333333333333,470.1666666666667,1250.4166666666667,0.9828100896555035,0.1936252366576775
"Frederick, MD",2015,424219.5,348677.9583333333,384.5,511.8333333333333,1349.625,0.9830120708504366,0.19606232871571297
"Frederick, MD",2016,430978.125,357361.0416666667,409.5,485.5,1186.125,0.984778166058268,0.21055411531544777
"Frederick, MD",2017,457545.5833333333,377029.2291666667,412.5833333333333,491.1666666666667,1069.9166666666667,0.9897108547663126,0.23945154650921366
"Frederick, MD",2018,479147.9166666667,388853.3333333333,399.9583333333333,486.0,1010.2916666666666,0.9909294916096122,0.26347854583569086
"Frederick, MD",2019,486597.9166666667,402507.2916666667,408.1666666666667,483.7916666666667,1067.4583333333333,0.9908654679211533,0.25828424407850165
"Frederick, MD",2020,521887.25,426354.0625,445.75,460.75,684.625,0.9987907963563091,0.3523650589970431
"Frederick, MD",2021,598841.4583333334,465220.4583333333,483.4583333333333,496.4166666666667,473.625,1.0234408789953822,0.5404236725734837
"Fredericksburg, TX",2012,565750.0,237133.33333333334,1.5,1.6666666666666667,10.5,0.871155684663611,0.0
"Fredericksburg, TX",2013,470700.0,1848562.5,1.8,1.5,10.6,0.8830374238490922,0.0
"Fredericksburg, TX",2014,360298.8333333333,694861.25,1.1666666666666667,1.75,8.666666666666666,0.9516157637638022,0.0
"Fredericksburg, TX",2015,1363813.0,897227.7777777778,1.8,3.111111111111111,14.7,0.9812672815372991,0.3333333333333333
"Fredericksburg, TX",2016,731763.0833333334,1868600.0,2.1666666666666665,2.5,13.0,0.9422081450478031,0.06666666666666667
"Fredericksburg, TX",2017,650740.0,911690.9444444445,2.0,3.2222222222222223,17.4,0.9588438614493139,0.13333333333333333
"Fredericksburg, TX",2018,436815.9090909091,671231.5909090909,2.727272727272727,5.454545454545454,26.363636363636363,0.9416235588197172,0.053030303030303025
"Fredericksburg, TX",2019,562527.7777777778,919361.1111111111,2.111111111111111,4.777777777777778,25.444444444444443,0.9357320572695139,0.027777777777777776
"Fredericksburg, TX",2020,2088762.5,755042.0,2.1,3.2857142857142856,15.2,0.9625153470027602,0.05
"Fredericksburg, TX",2021,888225.0,829488.8888888889,4.6,6.888888888888889,13.5,0.9929162680954668,0.32428571428571423
"Freeport, IL",2012,71387.59090909091,93386.36363636363,2.6363636363636362,4.545454545454546,22.727272727272727,0.9222818898595387,0.07575757575757575
"Freeport, IL",2013,67327.81818181818,94303.5,4.0,6.545454545454546,23.545454545454547,0.8771949320895626,0.06818181818181818
"Freeport, IL",2014,107159.33333333333,130879.125,4.083333333333333,8.083333333333334,36.25,0.9552408996540561,0.12083333333333333
"Freeport, IL",2015,102108.08333333333,118400.0,5.0,10.25,43.75,0.8962005912396886,0.0375
"Freeport, IL",2016,77445.83333333333,94041.66666666667,9.75,17.0,75.25,0.904111325069176,0.06574074074074074
"Freeport, IL",2017,88781.83333333333,95478.75,13.416666666666666,18.25,69.25,0.9225329862298134,0.0858319834906522
"Freeport, IL",2018,89335.41666666667,100795.83333333333,15.583333333333334,20.25,70.66666666666667,0.929606514866863,0.05279194362718389
"Freeport, IL",2019,95243.125,92920.83333333333,16.416666666666668,23.166666666666668,82.08333333333333,0.9312633199770227,0.047660818713450286
"Freeport, IL",2020,86295.08333333333,96354.16666666667,26.333333333333332,27.916666666666668,61.75,0.9322807550390276,0.05919864680765091
"Freeport, IL",2021,107331.75,102978.58333333333,26.416666666666668,31.0,53.833333333333336,0.9478537382603126,0.20389659804133486
"Fremont, NE",2012,88281.58333333333,94720.83333333333,29.833333333333332,42.0,166.83333333333334,0.9558799262226394,0.09340633863263172
"Fremont, NE",2013,99787.95833333333,110370.79166666667,30.0,39.416666666666664,150.25,0.9500713874853925,0.07815138859238781
"Fremont, NE",2014,107091.66666666667,110304.16666666667,30.25,36.0,117.0,0.9515037823203624,0.07318517650226791
"Fremont, NE",2015,109208.33333333333,113464.58333333333,35.25,40.166666666666664,103.16666666666667,0.967850996111698,0.1350303173692988
"Fremont, NE",2016,119241.66666666667,129841.45833333333,35.0,35.666666666666664,75.83333333333333,0.9603186694458744,0.10733978391301041
"Fremont, NE",2017,133046.875,139333.33333333334,32.083333333333336,34.5,55.5,0.9746082088979513,0.1895148666820493
"Fremont, NE",2018,148679.16666666666,154887.41666666666,33.666666666666664,38.916666666666664,66.58333333333333,0.9706135185717715,0.2016478678485257
"Fremont, NE",2019,156019.79166666666,159297.91666666666,36.416666666666664,40.916666666666664,73.58333333333333,0.9707687173656131,0.12780119454226593
"Fremont, NE",2020,157858.33333333334,170762.5,37.833333333333336,36.166666666666664,49.083333333333336,0.971676314987048,0.1693397089691969
"Fremont, NE",2021,185165.58333333334,190887.5,34.25,36.166666666666664,32.75,0.987548157571588,0.2896556613560018
"Fremont, OH",2012,87862.5,99108.29166666667,10.25,18.583333333333332,100.33333333333333,0.9056039381273789,0.07386363636363635
"Fremont, OH",2013,91619.79166666667,103137.41666666667,12.833333333333334,18.583333333333332,98.66666666666667,0.9266943761538081,0.08968253968253966
"Fremont, OH",2014,90225.0,106166.625,14.666666666666666,19.0,95.16666666666667,0.9328492946217501,0.0805094563246737
"Fremont, OH",2015,96602.25,97900.0,14.166666666666666,19.75,99.16666666666667,0.9399542627221166,0.09636678501810077
"Fremont, OH",2016,98554.16666666667,89190.20833333333,14.833333333333334,15.916666666666666,81.83333333333333,0.9485318951828491,0.1062137667400825
"Fremont, OH",2017,102650.0,113358.33333333333,15.416666666666666,18.666666666666668,70.75,0.9536322987664757,0.1478310768751945
"Fremont, OH",2018,130801.66666666667,135070.83333333334,16.666666666666668,19.166666666666668,67.5,0.9573338746540564,0.14829563913993735
"Fremont, OH",2019,124540.625,131750.0,16.25,18.25,63.5,0.9620525725680279,0.16401398166104045
"Fremont, OH",2020,129987.5,126445.83333333333,17.416666666666668,17.333333333333332,47.583333333333336,0.9713598400195718,0.21023234352697714
"Fremont, OH",2021,156100.0,156516.66666666666,17.666666666666668,18.083333333333332,44.166666666666664,0.9938359325731826,0.3974534627166206
"Fresno, CA",2012,151416.66666666666,153833.33333333334,730.8333333333334,751.5,1516.6666666666667,1.0002610800211436,0.08422963480112654
"Fresno, CA",2013,182666.66666666666,186731.79166666666,676.0,698.5833333333334,1269.75,1.0003155080423964,0.1000656027398991
"Fresno, CA",2014,206065.41666666666,210047.91666666666,634.5833333333334,793.4166666666666,1877.25,0.9992629541289695,0.09976954817505372
"Fresno, CA",2015,224527.5,224010.41666666666,692.25,874.4166666666666,2035.8333333333333,0.9988641067705211,0.09322880021521353
"Fresno, CA",2016,235270.83333333334,236435.33333333334,741.75,837.5,1708.3333333333333,0.9991751916378439,0.09410119534984707
"Fresno, CA",2017,251770.08333333334,253193.75,756.75,860.0,1483.25,0.9990237610929077,0.10331393610684099
"Fresno, CA",2018,268245.0,271320.8333333333,740.5,873.5833333333334,1577.4166666666667,0.9988713910515282,0.09047581587184188
"Fresno, CA",2019,281007.5,283486.625,713.5833333333334,823.0,1627.1666666666667,0.9987648282052298,0.08575506621801253
"Fresno, CA",2020,308309.1666666667,311778.4166666667,705.25,745.8333333333334,964.5833333333334,0.9989311356787604,0.06795368181011897
"Fresno, CA",2021,365162.5,367708.25,747.9166666666666,803.0833333333334,678.9166666666666,0.9995920284147738,0.07217595030415568
"Gadsden, AL",2012,101972.91666666667,105945.75,52.666666666666664,53.666666666666664,261.3333333333333,0.9340312786826375,0.11303776866760079
"Gadsden, AL",2013,98045.625,103538.0,52.583333333333336,56.583333333333336,271.75,0.9241814598583442,0.08960272395626256
"Gadsden, AL",2014,101735.83333333333,102903.125,59.333333333333336,61.0,317.0833333333333,0.9315127631851975,0.09078212436273748
"Gadsden, AL",2015,102920.83333333333,109491.66666666667,62.583333333333336,63.0,331.75,0.9360669034968625,0.10396430949098523
"Gadsden, AL",2016,104233.33333333333,114741.66666666667,72.66666666666667,69.0,324.5,0.9372123946052237,0.1127005675567755
"Gadsden, AL",2017,115600.0,127770.83333333333,69.25,68.08333333333333,305.25,0.9351116091892496,0.10011573531908426
"Gadsden, AL",2018,124544.16666666667,134975.0,73.75,80.66666666666667,348.5,0.9392881477566988,0.11923837714550865
"Gadsden, AL",2019,138039.58333333334,145683.33333333334,75.25,97.25,404.5,0.9485650097602337,0.11419093082885785
"Gadsden, AL",2020,154467.875,155279.16666666666,89.91666666666667,92.83333333333333,295.6666666666667,0.9516080528304492,0.14434987379126715
"Gadsden, AL",2021,172252.08333333334,179795.83333333334,92.5,93.25,208.0,0.9692340093866241,0.27400868569961817
"Gaffney, SC",2012,87973.83333333333,209975.0,2.3333333333333335,1.5,6.666666666666667,0.880104742620898,0.0
"Gaffney, SC",2013,90075.0,96899.66666666667,1.25,1.3333333333333333,3.75,0.8991199985469431,0.375
"Gaffney, SC",2014,191578.57142857142,246524.3,1.4285714285714286,1.4,5.142857142857143,0.9494253150261597,0.03571428571428571
"Gaffney, SC",2015,142880.0,126360.0,1.4,1.0,11.0,1.0240045370630215,0.4666666666666666
"Gaffney, SC",2016,175148.75,148614.2857142857,2.1,1.8571428571428572,7.2,0.9632015555481253,0.2583333333333333
"Gaffney, SC",2017,163480.0,257410.0,1.4,3.4,11.4,0.9493919168010404,0.0
"Gaffney, SC",2018,161408.79166666666,162966.66666666666,9.0,11.0,38.5,0.9590157089296035,0.09652777777777777
"Gaffney, SC",2019,170363.75,169720.83333333334,11.583333333333334,11.666666666666666,45.25,0.963632017276156,0.1561598124098124
"Gaffney, SC",2020,188358.33333333334,193299.04166666666,13.083333333333334,13.916666666666666,44.916666666666664,0.9806518710022013,0.20471463234621126
"Gaffney, SC",2021,187341.66666666666,182587.08333333334,17.333333333333332,19.25,29.666666666666668,0.9736136787548039,0.2951300085251492
"Gainesville, FL",2012,127936.52083333333,130117.70833333333,77.91666666666667,108.20833333333333,651.7916666666666,0.9218689573863328,0.10804002467943408
"Gainesville, FL",2013,138307.08333333334,145855.83333333334,103.04166666666667,131.91666666666666,697.9166666666666,0.9438717442205148,0.14966436045326523
"Gainesville, FL",2014,137802.70833333334,145976.83333333334,101.875,130.29166666666666,695.2083333333334,0.9389827016692781,0.11988000562262129
"Gainesville, FL",2015,144845.58333333334,161015.625,109.20833333333333,139.79166666666666,656.7916666666666,0.936722689305399,0.11775885688901055
"Gainesville, FL",2016,164423.1875,174331.45833333334,122.20833333333333,138.54166666666666,606.9583333333334,0.9664758658459013,0.1377774292516926
"Gainesville, FL",2017,182756.25,186462.5,125.58333333333333,151.70833333333334,601.5833333333334,0.9694699561485322,0.13906650268473417
"Gainesville, FL",2018,196733.0625,195168.10416666666,132.33333333333334,156.75,588.25,0.967314034836445,0.14588022003371717
"Gainesville, FL",2019,200978.5625,205309.35416666666,137.20833333333334,154.125,565.2916666666666,0.9616566048377821,0.18489971180658224
"Gainesville, FL",2020,222112.39583333334,222624.5,139.83333333333334,153.08333333333334,489.8333333333333,0.9788979563473559,0.16360212814608124
"Gainesville, FL",2021,266943.3958333333,255068.27083333334,158.95833333333334,167.54166666666666,338.0,0.9843855182590365,0.28637379240789385
"Gainesville, GA",2012,116145.875,133779.125,161.25,208.08333333333334,915.75,0.9669386921672132,0.2292688228790987
"Gainesville, GA",2013,150539.58333333334,173991.66666666666,180.91666666666666,248.33333333333334,992.0833333333334,0.9758200408868977,0.24483197733770876
"Gainesville, GA",2014,178029.16666666666,190174.16666666666,181.16666666666666,256.25,1083.75,0.9718383424761985,0.1806018236344962
"Gainesville, GA",2015,187452.91666666666,203141.875,222.58333333333334,282.0,1139.0,0.9731458205924505,0.15570224275578526
"Gainesville, GA",2016,203115.625,218160.41666666666,238.0,276.6666666666667,980.3333333333334,0.9749876753555323,0.1705790904074561
"Gainesville, GA",2017,223907.70833333334,230094.16666666666,243.66666666666666,295.5833333333333,930.4166666666666,0.9772030315515127,0.16544692493150845
"Gainesville, GA",2018,241356.91666666666,263162.0833333333,233.91666666666666,276.5833333333333,923.0,0.9787808809963522,0.17274323424269847
"Gainesville, GA",2019,255531.16666666666,270951.5416666667,245.08333333333334,308.8333333333333,942.4166666666666,0.977799616992841,0.18032435687483184
"Gainesville, GA",2020,289072.0833333333,290350.4166666667,301.0833333333333,297.4166666666667,753.9166666666666,0.9845444447435799,0.2214272143900198
"Gainesville, GA",2021,346698.3333333333,352866.25,276.0833333333333,281.4166666666667,353.6666666666667,0.9976277669200094,0.40308723455411827
